product_id,product_name,category,subcategory,price_min,price_max,item_type,weight,tags
ON0784,Chocolate Spread Large,FMCG_Online,Chocolate Spread,49271,192006,online,0.199,"chocolate,spread"
ON0785,Tissue Box V2,FMCG_Online,Tissue Box,16693,68509,online,0.187,"tissue,box"
ON0786,Wet Wipes Limited,FMCG_Online,Wet Wipes,12195,242261,online,0.086,"wet,wipes"
ON0787,Instant Oatmeal Limited,FMCG_Online,Instant Oatmeal,28523,186065,online,0.158,"instant,oatmeal"
ON0788,Instant Oatmeal V2,FMCG_Online,Instant Oatmeal,49855,58926,online,0.11,"instant,oatmeal"
ON0789,Wet Wipes Pro,FMCG_Online,Wet Wipes,18859,30014,online,0.146,"wet,wipes"
ON0790,Chocolate Spread Premium,FMCG_Online,Chocolate Spread,24436,162791,online,0.169,"chocolate,spread"
ON0791,Toilet Cleaner Pro,FMCG_Online,Toilet Cleaner,38377,257074,online,0.054,"toilet,cleaner"
ON0792,Dishwashing Liquid Small,FMCG_Online,Dishwashing Liquid,40623,254957,online,0.122,"dishwashing,liquid"
ON0793,Granola Pack V2,FMCG_Online,Granola Pack,28418,240252,online,0.098,"granola,pack"
ON0794,Baby Diapers Pack Small,FMCG_Online,Baby Diapers Pack,44019,140197,online,0.171,"baby,diapers,pack"
ON0795,Multi-vitamin Bottle Limited,FMCG_Online,Multi-vitamin Bottle,21643,83377,online,0.146,"multi-vitamin,bottle"
ON0796,Toilet Cleaner Premium,FMCG_Online,Toilet Cleaner,45178,206631,online,0.014,"toilet,cleaner"
ON0797,Chocolate Spread Set,FMCG_Online,Chocolate Spread,13618,64802,online,0.198,"chocolate,spread"
ON0798,Wet Wipes,FMCG_Online,Wet Wipes,10846,211468,online,0.034,"wet,wipes"
ON0799,Toilet Cleaner V2,FMCG_Online,Toilet Cleaner,31082,106970,online,0.193,"toilet,cleaner"
ON0800,Tissue Box Limited,FMCG_Online,Tissue Box,21595,212277,online,0.071,"tissue,box"
ON0801,Dishwashing Liquid Premium,FMCG_Online,Dishwashing Liquid,20208,143287,online,0.043,"dishwashing,liquid"
ON0802,Baby Diapers Pack Limited,FMCG_Online,Baby Diapers Pack,36753,243072,online,0.075,"baby,diapers,pack"
ON0803,Tissue Box Large,FMCG_Online,Tissue Box,46216,53758,online,0.012,"tissue,box"
ON0804,Cooking Oil Premium 1L Large,FMCG_Online,Cooking Oil Premium 1L,31761,146564,online,0.05,"cooking,oil,premium,1l"
ON0805,Instant Oatmeal Premium,FMCG_Online,Instant Oatmeal,38235,124874,online,0.025,"instant,oatmeal"
ON0806,Honey 250ml Large,FMCG_Online,Honey 250ml,44302,143803,online,0.174,"honey,250ml"
ON0807,Chocolate Spread Large,FMCG_Online,Chocolate Spread,12107,117431,online,0.106,"chocolate,spread"
ON0808,Granola Pack Premium,FMCG_Online,Granola Pack,14553,78579,online,0.095,"granola,pack"
ON0809,Chocolate Spread V2,FMCG_Online,Chocolate Spread,10023,95748,online,0.145,"chocolate,spread"
ON0810,Wet Wipes Set,FMCG_Online,Wet Wipes,33755,126899,online,0.159,"wet,wipes"
ON0811,Instant Oatmeal Large,FMCG_Online,Instant Oatmeal,22555,129653,online,0.06,"instant,oatmeal"
ON0812,Toilet Cleaner V2,FMCG_Online,Toilet Cleaner,18562,116353,online,0.016,"toilet,cleaner"
ON0813,Tissue Box Small,FMCG_Online,Tissue Box,49156,200590,online,0.044,"tissue,box"
ON0814,Tissue Box Pro,FMCG_Online,Tissue Box,16898,244245,online,0.176,"tissue,box"
ON0815,Cooking Oil Premium 1L Large,FMCG_Online,Cooking Oil Premium 1L,35767,231219,online,0.029,"cooking,oil,premium,1l"
ON0816,Dishwashing Liquid Small,FMCG_Online,Dishwashing Liquid,33483,51366,online,0.153,"dishwashing,liquid"
ON0817,Energy Drink Bottle Pro,FMCG_Online,Energy Drink Bottle,15115,262836,online,0.066,"energy,drink,bottle"
ON0818,Tissue Box Premium,FMCG_Online,Tissue Box,34649,203524,online,0.07,"tissue,box"
ON0819,Multi-vitamin Bottle,FMCG_Online,Multi-vitamin Bottle,13292,98857,online,0.165,"multi-vitamin,bottle"
ON0820,Liquid Detergent Premium,FMCG_Online,Liquid Detergent,24935,159967,online,0.174,"liquid,detergent"
ON0821,Instant Oatmeal Small,FMCG_Online,Instant Oatmeal,42762,118149,online,0.093,"instant,oatmeal"
ON0822,Honey 250ml Pro,FMCG_Online,Honey 250ml,10211,253554,online,0.176,"honey,250ml"
ON0823,Liquid Detergent Large,FMCG_Online,Liquid Detergent,14703,108690,online,0.174,"liquid,detergent"
ON0824,Cooking Oil Premium 1L Set,FMCG_Online,Cooking Oil Premium 1L,45220,255412,online,0.01,"cooking,oil,premium,1l"
ON0825,Granola Pack Small,FMCG_Online,Granola Pack,26996,141702,online,0.177,"granola,pack"
ON0826,Baby Diapers Pack Small,FMCG_Online,Baby Diapers Pack,48664,54587,online,0.186,"baby,diapers,pack"
ON0827,Toilet Cleaner Large,FMCG_Online,Toilet Cleaner,18158,65951,online,0.014,"toilet,cleaner"
ON0828,Tissue Box Set,FMCG_Online,Tissue Box,25523,264404,online,0.194,"tissue,box"
ON0829,Wet Wipes Small,FMCG_Online,Wet Wipes,32453,168469,online,0.115,"wet,wipes"
ON0830,Baby Diapers Pack Limited,FMCG_Online,Baby Diapers Pack,10060,106162,online,0.115,"baby,diapers,pack"
ON0831,Cooking Oil Premium 1L Large,FMCG_Online,Cooking Oil Premium 1L,25436,268256,online,0.155,"cooking,oil,premium,1l"
ON0832,Tissue Box Small,FMCG_Online,Tissue Box,33042,181386,online,0.044,"tissue,box"
ON0833,Toilet Cleaner,FMCG_Online,Toilet Cleaner,35814,44137,online,0.193,"toilet,cleaner"
ON0834,Multi-vitamin Bottle Pro,FMCG_Online,Multi-vitamin Bottle,46411,220038,online,0.103,"multi-vitamin,bottle"
ON0835,Instant Oatmeal Limited,FMCG_Online,Instant Oatmeal,48577,112096,online,0.164,"instant,oatmeal"
ON0836,Liquid Detergent V2,FMCG_Online,Liquid Detergent,17243,48815,online,0.198,"liquid,detergent"
ON0837,Tissue Box Set,FMCG_Online,Tissue Box,31561,104854,online,0.192,"tissue,box"
ON0838,Chocolate Spread,FMCG_Online,Chocolate Spread,42128,71565,online,0.04,"chocolate,spread"
ON0839,Liquid Detergent,FMCG_Online,Liquid Detergent,32344,272145,online,0.085,"liquid,detergent"
ON0840,Instant Oatmeal Set,FMCG_Online,Instant Oatmeal,15322,192959,online,0.123,"instant,oatmeal"
ON0841,Chocolate Spread Set,FMCG_Online,Chocolate Spread,32725,107883,online,0.185,"chocolate,spread"
ON0842,Dishwashing Liquid,FMCG_Online,Dishwashing Liquid,24218,233030,online,0.099,"dishwashing,liquid"
ON0843,Tissue Box Pro,FMCG_Online,Tissue Box,27163,263573,online,0.085,"tissue,box"
ON0844,Granola Pack Premium,FMCG_Online,Granola Pack,12874,235631,online,0.078,"granola,pack"
ON0845,Honey 250ml,FMCG_Online,Honey 250ml,25306,110431,online,0.105,"honey,250ml"
ON0846,Liquid Detergent Large,FMCG_Online,Liquid Detergent,32354,78324,online,0.142,"liquid,detergent"
ON0847,Baby Diapers Pack Large,FMCG_Online,Baby Diapers Pack,46654,242488,online,0.181,"baby,diapers,pack"
ON0848,Liquid Detergent Pro,FMCG_Online,Liquid Detergent,11380,120903,online,0.051,"liquid,detergent"
ON0849,Toilet Cleaner Large,FMCG_Online,Toilet Cleaner,18124,233366,online,0.063,"toilet,cleaner"
ON0850,Energy Drink Bottle,FMCG_Online,Energy Drink Bottle,20399,99300,online,0.032,"energy,drink,bottle"
ON0851,Instant Oatmeal,FMCG_Online,Instant Oatmeal,26307,168016,online,0.154,"instant,oatmeal"
ON0852,Baby Diapers Pack Premium,FMCG_Online,Baby Diapers Pack,14302,240175,online,0.133,"baby,diapers,pack"
ON0853,Granola Pack Pro,FMCG_Online,Granola Pack,28515,83547,online,0.097,"granola,pack"
ON0854,Wet Wipes Set,FMCG_Online,Wet Wipes,19508,62362,online,0.149,"wet,wipes"
ON0855,Cooking Oil Premium 1L Set,FMCG_Online,Cooking Oil Premium 1L,22150,159768,online,0.056,"cooking,oil,premium,1l"
ON0856,Chocolate Spread Large,FMCG_Online,Chocolate Spread,40322,242541,online,0.037,"chocolate,spread"
ON0857,Liquid Detergent Set,FMCG_Online,Liquid Detergent,11303,208621,online,0.191,"liquid,detergent"
ON0858,Tissue Box V2,FMCG_Online,Tissue Box,11557,118086,online,0.058,"tissue,box"
ON0859,Dishwashing Liquid Small,FMCG_Online,Dishwashing Liquid,14323,123793,online,0.078,"dishwashing,liquid"
ON0860,Toilet Cleaner Set,FMCG_Online,Toilet Cleaner,18495,172022,online,0.081,"toilet,cleaner"
ON0861,Dishwashing Liquid Set,FMCG_Online,Dishwashing Liquid,29929,279183,online,0.157,"dishwashing,liquid"
ON0862,Multi-vitamin Bottle Large,FMCG_Online,Multi-vitamin Bottle,46498,214933,online,0.199,"multi-vitamin,bottle"
ON0863,Chocolate Spread Pro,FMCG_Online,Chocolate Spread,36200,136526,online,0.102,"chocolate,spread"
ON0864,Dishwashing Liquid V2,FMCG_Online,Dishwashing Liquid,32403,140437,online,0.188,"dishwashing,liquid"
ON0865,Baby Diapers Pack Premium,FMCG_Online,Baby Diapers Pack,28689,268722,online,0.186,"baby,diapers,pack"
ON0866,Energy Drink Bottle Large,FMCG_Online,Energy Drink Bottle,45289,121622,online,0.13,"energy,drink,bottle"
ON0867,Energy Drink Bottle V2,FMCG_Online,Energy Drink Bottle,10490,72278,online,0.146,"energy,drink,bottle"
ON0868,Honey 250ml V2,FMCG_Online,Honey 250ml,19153,258978,online,0.173,"honey,250ml"
ON0869,Chocolate Spread V2,FMCG_Online,Chocolate Spread,30516,210292,online,0.138,"chocolate,spread"
ON0870,Cooking Oil Premium 1L Limited,FMCG_Online,Cooking Oil Premium 1L,17710,174512,online,0.085,"cooking,oil,premium,1l"
ON0871,Toilet Cleaner Limited,FMCG_Online,Toilet Cleaner,16149,115314,online,0.024,"toilet,cleaner"
ON0872,Multi-vitamin Bottle Large,FMCG_Online,Multi-vitamin Bottle,42978,292010,online,0.056,"multi-vitamin,bottle"
ON0873,Liquid Detergent,FMCG_Online,Liquid Detergent,42078,248132,online,0.064,"liquid,detergent"
ON0874,Honey 250ml Set,FMCG_Online,Honey 250ml,28914,127927,online,0.071,"honey,250ml"
ON0875,Chocolate Spread Set,FMCG_Online,Chocolate Spread,40067,83551,online,0.082,"chocolate,spread"
ON0876,Tissue Box V2,FMCG_Online,Tissue Box,42175,107872,online,0.103,"tissue,box"
ON0877,Instant Oatmeal Premium,FMCG_Online,Instant Oatmeal,34664,257954,online,0.069,"instant,oatmeal"
ON0878,Wet Wipes,FMCG_Online,Wet Wipes,12350,252684,online,0.02,"wet,wipes"
ON0879,Tissue Box Set,FMCG_Online,Tissue Box,49267,258884,online,0.101,"tissue,box"
ON0880,Toilet Cleaner V2,FMCG_Online,Toilet Cleaner,45267,214187,online,0.041,"toilet,cleaner"
ON0881,Multi-vitamin Bottle V2,FMCG_Online,Multi-vitamin Bottle,10295,202192,online,0.125,"multi-vitamin,bottle"
ON0882,Dishwashing Liquid Set,FMCG_Online,Dishwashing Liquid,45930,242313,online,0.094,"dishwashing,liquid"
ON0883,Multi-vitamin Bottle V2,FMCG_Online,Multi-vitamin Bottle,26563,82227,online,0.149,"multi-vitamin,bottle"
ON0884,Instant Oatmeal Limited,FMCG_Online,Instant Oatmeal,38908,157379,online,0.172,"instant,oatmeal"
ON0885,Chocolate Spread Small,FMCG_Online,Chocolate Spread,28666,99503,online,0.192,"chocolate,spread"
ON0886,Chocolate Spread Set,FMCG_Online,Chocolate Spread,42249,231429,online,0.178,"chocolate,spread"
ON0887,Dishwashing Liquid Large,FMCG_Online,Dishwashing Liquid,49508,245637,online,0.12,"dishwashing,liquid"
ON0888,Cooking Oil Premium 1L Set,FMCG_Online,Cooking Oil Premium 1L,44386,167705,online,0.139,"cooking,oil,premium,1l"
ON0889,Toilet Cleaner Limited,FMCG_Online,Toilet Cleaner,30324,257557,online,0.168,"toilet,cleaner"
ON0890,Multi-vitamin Bottle Pro,FMCG_Online,Multi-vitamin Bottle,44200,121334,online,0.131,"multi-vitamin,bottle"
ON0891,Instant Oatmeal Small,FMCG_Online,Instant Oatmeal,47232,112150,online,0.151,"instant,oatmeal"
ON0892,Baby Diapers Pack Pro,FMCG_Online,Baby Diapers Pack,45179,238014,online,0.187,"baby,diapers,pack"
ON0893,Baby Diapers Pack Pro,FMCG_Online,Baby Diapers Pack,14925,159330,online,0.185,"baby,diapers,pack"
ON0894,Dishwashing Liquid,FMCG_Online,Dishwashing Liquid,23199,256634,online,0.027,"dishwashing,liquid"
ON0895,Chocolate Spread Large,FMCG_Online,Chocolate Spread,48579,279724,online,0.068,"chocolate,spread"
ON0896,Baby Diapers Pack Limited,FMCG_Online,Baby Diapers Pack,47127,176312,online,0.139,"baby,diapers,pack"
ON0897,Liquid Detergent Limited,FMCG_Online,Liquid Detergent,22629,74626,online,0.186,"liquid,detergent"
ON0898,Chocolate Spread V2,FMCG_Online,Chocolate Spread,39799,156791,online,0.16,"chocolate,spread"
ON0899,Instant Oatmeal Set,FMCG_Online,Instant Oatmeal,37095,254324,online,0.06,"instant,oatmeal"
ON0900,Honey 250ml Premium,FMCG_Online,Honey 250ml,30519,203160,online,0.19,"honey,250ml"
ON0901,Hologram Sticker Pack Small,TikTok_Viral,Hologram Sticker Pack,12073,103450,online,0.104,"hologram,sticker,pack"
ON0902,Mini Humidifier USB,TikTok_Viral,Mini Humidifier USB,18513,49612,online,0.117,"mini,humidifier,usb"
ON0903,Parfum Dupe Floral Premium,TikTok_Viral,Parfum Dupe Floral,10704,248649,online,0.094,"parfum,dupe,floral"
ON0904,Cute Desk Lamp Limited,TikTok_Viral,Cute Desk Lamp,17767,241663,online,0.016,"cute,desk,lamp"
ON0905,LED Galaxy Projector Set,TikTok_Viral,LED Galaxy Projector,20429,177359,online,0.038,"led,galaxy,projector"
ON0906,Hair Clip Set Small,TikTok_Viral,Hair Clip Set,45446,210828,online,0.062,"hair,clip,set"
ON0907,Hologram Sticker Pack Set,TikTok_Viral,Hologram Sticker Pack,20209,50736,online,0.083,"hologram,sticker,pack"
ON0908,Portable Blender Limited,TikTok_Viral,Portable Blender,39643,264644,online,0.031,"portable,blender"
ON0909,Mini Humidifier USB Premium,TikTok_Viral,Mini Humidifier USB,23222,142981,online,0.138,"mini,humidifier,usb"
ON0910,Hair Clip Set,TikTok_Viral,Hair Clip Set,29833,134346,online,0.112,"hair,clip,set"
ON0911,Portable Blender Pro,TikTok_Viral,Portable Blender,26938,167866,online,0.084,"portable,blender"
ON0912,Mini Fan Rechargeable Small,TikTok_Viral,Mini Fan Rechargeable,43794,63022,online,0.057,"mini,fan,rechargeable"
ON0913,Mini Humidifier USB V2,TikTok_Viral,Mini Humidifier USB,39868,271782,online,0.134,"mini,humidifier,usb"
ON0914,Aesthetic Water Bottle Pro,TikTok_Viral,Aesthetic Water Bottle,40211,225749,online,0.186,"aesthetic,water,bottle"
ON0915,Facial Ice Roller Small,TikTok_Viral,Facial Ice Roller,18205,85777,online,0.188,"facial,ice,roller"
ON0916,Mini Fan Rechargeable Set,TikTok_Viral,Mini Fan Rechargeable,48629,145537,online,0.028,"mini,fan,rechargeable"
ON0917,Aesthetic Water Bottle Set,TikTok_Viral,Aesthetic Water Bottle,11867,158355,online,0.01,"aesthetic,water,bottle"
ON0918,Hair Clip Set Large,TikTok_Viral,Hair Clip Set,47891,187105,online,0.186,"hair,clip,set"
ON0919,Mini Humidifier USB,TikTok_Viral,Mini Humidifier USB,13088,164308,online,0.03,"mini,humidifier,usb"
ON0920,Hologram Sticker Pack V2,TikTok_Viral,Hologram Sticker Pack,36678,245670,online,0.073,"hologram,sticker,pack"
ON0921,Aesthetic Tote Bag V2,TikTok_Viral,Aesthetic Tote Bag,30119,270592,online,0.143,"aesthetic,tote,bag"
ON0922,Hologram Sticker Pack Set,TikTok_Viral,Hologram Sticker Pack,22626,193697,online,0.12,"hologram,sticker,pack"
ON0923,Facial Ice Roller,TikTok_Viral,Facial Ice Roller,47290,125941,online,0.05,"facial,ice,roller"
ON0924,Aesthetic Tote Bag V2,TikTok_Viral,Aesthetic Tote Bag,30980,272576,online,0.155,"aesthetic,tote,bag"
ON0925,RGB LED Rope Pro,TikTok_Viral,RGB LED Rope,18404,157343,online,0.031,"rgb,led,rope"
ON0926,RGB LED Rope Set,TikTok_Viral,RGB LED Rope,45503,67845,online,0.164,"rgb,led,rope"
ON0927,Parfum Dupe Floral V2,TikTok_Viral,Parfum Dupe Floral,39190,46220,online,0.162,"parfum,dupe,floral"
ON0928,Mini Humidifier USB Limited,TikTok_Viral,Mini Humidifier USB,16260,226247,online,0.081,"mini,humidifier,usb"
ON0929,Mini Fan Rechargeable Pro,TikTok_Viral,Mini Fan Rechargeable,39260,116916,online,0.139,"mini,fan,rechargeable"
ON0930,Facial Ice Roller Premium,TikTok_Viral,Facial Ice Roller,32496,139860,online,0.158,"facial,ice,roller"
ON0931,RGB LED Rope Limited,TikTok_Viral,RGB LED Rope,41150,189136,online,0.148,"rgb,led,rope"
ON0932,Portable Blender Large,TikTok_Viral,Portable Blender,38354,243690,online,0.199,"portable,blender"
ON0933,Mini Fan Rechargeable Pro,TikTok_Viral,Mini Fan Rechargeable,15282,142597,online,0.051,"mini,fan,rechargeable"
ON0934,Facial Ice Roller Pro,TikTok_Viral,Facial Ice Roller,24019,64001,online,0.041,"facial,ice,roller"
ON0935,Cute Desk Lamp,TikTok_Viral,Cute Desk Lamp,43316,159752,online,0.073,"cute,desk,lamp"
ON0936,Aesthetic Tote Bag Premium,TikTok_Viral,Aesthetic Tote Bag,13771,170123,online,0.051,"aesthetic,tote,bag"
ON0937,Portable Blender Small,TikTok_Viral,Portable Blender,38164,62071,online,0.118,"portable,blender"
ON0938,Mini Humidifier USB V2,TikTok_Viral,Mini Humidifier USB,36166,264087,online,0.082,"mini,humidifier,usb"
ON0939,Portable Blender V2,TikTok_Viral,Portable Blender,28511,127468,online,0.122,"portable,blender"
ON0940,RGB LED Rope Large,TikTok_Viral,RGB LED Rope,18107,249319,online,0.164,"rgb,led,rope"
ON0941,LED Galaxy Projector Premium,TikTok_Viral,LED Galaxy Projector,18508,85289,online,0.014,"led,galaxy,projector"
ON0942,Aesthetic Tote Bag Limited,TikTok_Viral,Aesthetic Tote Bag,12207,95440,online,0.054,"aesthetic,tote,bag"
ON0943,LED Galaxy Projector Premium,TikTok_Viral,LED Galaxy Projector,20605,44279,online,0.154,"led,galaxy,projector"
ON0944,Portable Blender Limited,TikTok_Viral,Portable Blender,26740,104954,online,0.035,"portable,blender"
ON0945,Portable Blender Set,TikTok_Viral,Portable Blender,49040,83789,online,0.145,"portable,blender"
ON0946,Parfum Dupe Floral Pro,TikTok_Viral,Parfum Dupe Floral,34200,266770,online,0.115,"parfum,dupe,floral"
ON0947,LED Galaxy Projector Large,TikTok_Viral,LED Galaxy Projector,22811,197866,online,0.189,"led,galaxy,projector"
ON0948,Hologram Sticker Pack V2,TikTok_Viral,Hologram Sticker Pack,37653,224358,online,0.031,"hologram,sticker,pack"
ON0949,Aesthetic Tote Bag Large,TikTok_Viral,Aesthetic Tote Bag,21784,223669,online,0.012,"aesthetic,tote,bag"
ON0950,Facial Ice Roller Large,TikTok_Viral,Facial Ice Roller,16760,157728,online,0.021,"facial,ice,roller"
ON0951,Aesthetic Water Bottle Pro,TikTok_Viral,Aesthetic Water Bottle,15412,146334,online,0.052,"aesthetic,water,bottle"
ON0952,Aesthetic Tote Bag,TikTok_Viral,Aesthetic Tote Bag,44795,206258,online,0.189,"aesthetic,tote,bag"
ON0953,Parfum Dupe Floral Pro,TikTok_Viral,Parfum Dupe Floral,40174,145399,online,0.029,"parfum,dupe,floral"
ON0954,Portable Blender V2,TikTok_Viral,Portable Blender,10800,221442,online,0.021,"portable,blender"
ON0955,Aesthetic Water Bottle Limited,TikTok_Viral,Aesthetic Water Bottle,20644,253026,online,0.041,"aesthetic,water,bottle"
ON0956,Cute Desk Lamp,TikTok_Viral,Cute Desk Lamp,30188,163268,online,0.12,"cute,desk,lamp"
ON0957,Parfum Dupe Floral,TikTok_Viral,Parfum Dupe Floral,27947,226564,online,0.123,"parfum,dupe,floral"
ON0958,RGB LED Rope,TikTok_Viral,RGB LED Rope,41727,187447,online,0.18,"rgb,led,rope"
ON0959,Hologram Sticker Pack Set,TikTok_Viral,Hologram Sticker Pack,31405,36914,online,0.154,"hologram,sticker,pack"
ON0960,RGB LED Rope Large,TikTok_Viral,RGB LED Rope,49006,96265,online,0.15,"rgb,led,rope"
ON0961,RGB LED Rope Pro,TikTok_Viral,RGB LED Rope,49021,98147,online,0.097,"rgb,led,rope"
ON0962,Hair Clip Set Pro,TikTok_Viral,Hair Clip Set,14387,79865,online,0.169,"hair,clip,set"
ON0963,Cute Desk Lamp,TikTok_Viral,Cute Desk Lamp,14490,181458,online,0.099,"cute,desk,lamp"
ON0964,Hair Clip Set V2,TikTok_Viral,Hair Clip Set,20197,82635,online,0.157,"hair,clip,set"
ON0965,Portable Blender V2,TikTok_Viral,Portable Blender,48450,86343,online,0.048,"portable,blender"
ON0966,Hologram Sticker Pack Small,TikTok_Viral,Hologram Sticker Pack,23868,147122,online,0.155,"hologram,sticker,pack"
ON0967,Cute Desk Lamp Small,TikTok_Viral,Cute Desk Lamp,15317,111079,online,0.179,"cute,desk,lamp"
ON0968,Aesthetic Tote Bag Large,TikTok_Viral,Aesthetic Tote Bag,49863,210639,online,0.119,"aesthetic,tote,bag"
ON0969,Parfum Dupe Floral Set,TikTok_Viral,Parfum Dupe Floral,46858,99344,online,0.189,"parfum,dupe,floral"
ON0970,Aesthetic Tote Bag Set,TikTok_Viral,Aesthetic Tote Bag,33463,158455,online,0.056,"aesthetic,tote,bag"
ON0971,Aesthetic Tote Bag Pro,TikTok_Viral,Aesthetic Tote Bag,10922,180022,online,0.068,"aesthetic,tote,bag"
ON0972,RGB LED Rope Limited,TikTok_Viral,RGB LED Rope,41166,58579,online,0.087,"rgb,led,rope"
ON0973,Mini Humidifier USB Limited,TikTok_Viral,Mini Humidifier USB,49425,82700,online,0.045,"mini,humidifier,usb"
ON0974,Aesthetic Water Bottle Set,TikTok_Viral,Aesthetic Water Bottle,22285,172939,online,0.054,"aesthetic,water,bottle"
ON0975,Cute Desk Lamp,TikTok_Viral,Cute Desk Lamp,23151,161393,online,0.027,"cute,desk,lamp"
ON0976,Portable Blender Large,TikTok_Viral,Portable Blender,14361,70376,online,0.057,"portable,blender"
ON0977,Facial Ice Roller,TikTok_Viral,Facial Ice Roller,29595,209651,online,0.097,"facial,ice,roller"
ON0978,Portable Blender,TikTok_Viral,Portable Blender,35680,226385,online,0.186,"portable,blender"
ON0979,Cute Desk Lamp Limited,TikTok_Viral,Cute Desk Lamp,14777,61576,online,0.119,"cute,desk,lamp"
ON0980,Hologram Sticker Pack Premium,TikTok_Viral,Hologram Sticker Pack,27853,167554,online,0.141,"hologram,sticker,pack"
ON0981,Portable Blender Premium,TikTok_Viral,Portable Blender,39823,172896,online,0.119,"portable,blender"
ON0982,Facial Ice Roller V2,TikTok_Viral,Facial Ice Roller,30904,216967,online,0.13,"facial,ice,roller"
ON0983,Mini Humidifier USB Pro,TikTok_Viral,Mini Humidifier USB,48862,232047,online,0.197,"mini,humidifier,usb"
ON0984,Aesthetic Water Bottle Large,TikTok_Viral,Aesthetic Water Bottle,34900,153012,online,0.033,"aesthetic,water,bottle"
ON0985,Aesthetic Tote Bag Small,TikTok_Viral,Aesthetic Tote Bag,45332,134804,online,0.096,"aesthetic,tote,bag"
ON0986,Hologram Sticker Pack Premium,TikTok_Viral,Hologram Sticker Pack,42150,262134,online,0.023,"hologram,sticker,pack"
ON0987,Mini Humidifier USB,TikTok_Viral,Mini Humidifier USB,30437,155602,online,0.04,"mini,humidifier,usb"
ON0988,Aesthetic Tote Bag Small,TikTok_Viral,Aesthetic Tote Bag,49294,212518,online,0.14,"aesthetic,tote,bag"
ON0989,Aesthetic Water Bottle Large,TikTok_Viral,Aesthetic Water Bottle,18546,59776,online,0.19,"aesthetic,water,bottle"
ON0990,LED Galaxy Projector Set,TikTok_Viral,LED Galaxy Projector,21461,198467,online,0.117,"led,galaxy,projector"
ON0991,RGB LED Rope V2,TikTok_Viral,RGB LED Rope,19335,197953,online,0.15,"rgb,led,rope"
ON0992,Portable Blender Small,TikTok_Viral,Portable Blender,46324,75788,online,0.178,"portable,blender"
ON0993,Portable Blender Premium,TikTok_Viral,Portable Blender,49376,152990,online,0.022,"portable,blender"
ON0994,RGB LED Rope Limited,TikTok_Viral,RGB LED Rope,44970,191870,online,0.09,"rgb,led,rope"
ON0995,LED Galaxy Projector,TikTok_Viral,LED Galaxy Projector,41015,269898,online,0.08,"led,galaxy,projector"
ON0996,Mini Fan Rechargeable V2,TikTok_Viral,Mini Fan Rechargeable,41337,242068,online,0.093,"mini,fan,rechargeable"
ON0997,LED Galaxy Projector,TikTok_Viral,LED Galaxy Projector,20250,223966,online,0.061,"led,galaxy,projector"
ON0998,Parfum Dupe Floral Set,TikTok_Viral,Parfum Dupe Floral,24597,247210,online,0.104,"parfum,dupe,floral"
ON0999,Facial Ice Roller Limited,TikTok_Viral,Facial Ice Roller,42027,267517,online,0.013,"facial,ice,roller"
ON1000,Hair Clip Set,TikTok_Viral,Hair Clip Set,29853,136356,online,0.157,"hair,clip,set"
